This is a list of accession numbers for annual reprots on Edgar
Name: 3M Company ; Ticker: MMM ; CIK: 66740
YEAR 2002 ; ACN 0000897069-03-000331
YEAR 2000 ; ACN 0000910606-01-000001
YEAR 1999 ; ACN 0000910606-00-000001
YEAR 1998 ; ACN 0000897069-99-000132
YEAR 1997 ; ACN 0000910606-98-000004
YEAR 1996 ; ACN 0000910606-97-000005
Name: Regions Financial Corporation ; Ticker: RF ; CIK: 1281761
YEAR 2013 ; ACN 0001281761-14-000009
YEAR 2012 ; ACN 0001193125-13-069212
YEAR 2011 ; ACN 0001193125-12-078199
YEAR 2010 ; ACN 0001193125-11-045404
YEAR 2009 ; ACN 0001193125-10-036446
YEAR 2008 ; ACN 0001193125-09-036452
YEAR 2007 ; ACN 0001193125-08-038935
YEAR 2006 ; ACN 0001193125-07-043798
YEAR 2005 ; ACN 0000950144-06-002032
YEAR 2004 ; ACN 0000950144-05-002476
Name: Regis Corporation ; Ticker: RGS ; CIK: 716643
YEAR 2012 ; ACN 0001047469-13-008674
YEAR 2011 ; ACN 0001047469-12-008600
YEAR 2010 ; ACN 0001047469-11-007692
YEAR 2009 ; ACN 0001047469-10-007759
YEAR 2008 ; ACN 0001047469-09-008042
YEAR 2007 ; ACN 0001047469-08-009787
YEAR 2006 ; ACN 0001104659-07-065959
YEAR 2005 ; ACN 0001104659-06-060350
YEAR 2004 ; ACN 0001104659-05-043564
YEAR 2003 ; ACN 0000950134-04-013482
YEAR 2002 ; ACN 0000950134-03-012817
YEAR 2001 ; ACN 0000950134-02-011657
YEAR 1998 ; ACN 0001047469-99-036112
YEAR 1997 ; ACN 0001047469-98-034843
YEAR 1996 ; ACN 0000912057-97-031608
YEAR 1995 ; ACN 0000912057-96-020411
Name: Reinsurance Group of America, Incorporated ; Ticker: RGA ; CIK: 898174
YEAR 2013 ; ACN 0000898174-14-000003
YEAR 2012 ; ACN 0001193125-13-085281
YEAR 2011 ; ACN 0001193125-12-085927
YEAR 2010 ; ACN 0000950123-11-019862
YEAR 2009 ; ACN 0000950123-10-018205
YEAR 2008 ; ACN 0000950123-09-003732
YEAR 2007 ; ACN 0000950137-08-002920
YEAR 2006 ; ACN 0000950137-07-002797
YEAR 2005 ; ACN 0000950137-06-002287
YEAR 2004 ; ACN 0000950137-05-002539
YEAR 2003 ; ACN 0000950137-04-001813
YEAR 2002 ; ACN 0000950134-03-004187
YEAR 2000 ; ACN 0000950124-01-001356
YEAR 1998 ; ACN 0000950124-99-002214
YEAR 1996 ; ACN 0000950114-97-000159
Name: Reliance Steel & Aluminum Co. ; Ticker: RS ; CIK: 861884
YEAR 2013 ; ACN 0001047469-14-001477
YEAR 2012 ; ACN 0001047469-13-001836
YEAR 2011 ; ACN 0001047469-12-001477
YEAR 2010 ; ACN 0001193125-11-047561
YEAR 2009 ; ACN 0000950123-10-018335
YEAR 2008 ; ACN 0000950134-09-004031
YEAR 2007 ; ACN 0000950134-08-003739
YEAR 2006 ; ACN 0000950134-07-004550
YEAR 2005 ; ACN 0000950134-06-005093
YEAR 2004 ; ACN 0000950129-05-002444
YEAR 2003 ; ACN 0000950150-04-000335
YEAR 2002 ; ACN 0000950150-03-000376
YEAR 2000 ; ACN 0000950150-01-000100
YEAR 1999 ; ACN 0000950150-00-000226
YEAR 1998 ; ACN 0000950150-99-000351
YEAR 1997 ; ACN 0000950150-98-000441
Name: RenaissanceRe Holdings Ltd. ; Ticker: RNR ; CIK: 913144
YEAR 2013 ; ACN 0001445305-14-000501
YEAR 2012 ; ACN 0001445305-13-000283
YEAR 2011 ; ACN 0001445305-12-000423
YEAR 2010 ; ACN 0001193125-11-045963
YEAR 2009 ; ACN 0001193125-10-034759
YEAR 2008 ; ACN 0001193125-09-033314
YEAR 2007 ; ACN 0001193125-08-035513
YEAR 2006 ; ACN 0000950136-07-001248
YEAR 2005 ; ACN 0000950136-06-001564
YEAR 2004 ; ACN 0000950136-05-001796
YEAR 2003 ; ACN 0000950136-04-000753
YEAR 2002 ; ACN 0000950136-03-000745
YEAR 2001 ; ACN 0000950136-02-000956
YEAR 2000 ; ACN 0000950136-01-000609
YEAR 1999 ; ACN 0000950136-00-000451
YEAR 1998 ; ACN 0000891554-99-000671
YEAR 1997 ; ACN 0001029869-98-000446
YEAR 1996 ; ACN 0000940180-97-000268
Name: Republic Services, Inc. ; Ticker: RSG ; CIK: 1060391
YEAR 2013 ; ACN 0001060391-14-000011
YEAR 2012 ; ACN 0001060391-13-000011
YEAR 2011 ; ACN 0001193125-12-067094
YEAR 2010 ; ACN 0000950123-11-015710
YEAR 2009 ; ACN 0000950123-10-016361
YEAR 2008 ; ACN 0000950153-09-000172
YEAR 2007 ; ACN 0000950144-08-001276
YEAR 2006 ; ACN 0000950144-07-001564
YEAR 2005 ; ACN 0000950144-06-001501
YEAR 2004 ; ACN 0000950144-05-001868
YEAR 2003 ; ACN 0000950144-04-002337
YEAR 2002 ; ACN 0000950144-03-003923
YEAR 2001 ; ACN 0000950144-02-002988
YEAR 1998 ; ACN 0000950144-99-000670
Name: ResMed Inc. ; Ticker: RMD ; CIK: 943819
YEAR 2012 ; ACN 0001193125-13-331415
YEAR 2011 ; ACN 0001193125-12-353206
YEAR 2010 ; ACN 0001193125-11-224622
YEAR 2009 ; ACN 0001193125-10-190619
YEAR 2008 ; ACN 0001193125-09-179280
YEAR 2007 ; ACN 0001193125-08-185614
YEAR 2006 ; ACN 0001193125-07-190078
YEAR 2005 ; ACN 0001193125-06-189387
YEAR 2004 ; ACN 0001193125-05-184704
YEAR 2003 ; ACN 0001193125-04-149113
YEAR 2002 ; ACN 0000943819-03-000019
YEAR 2001 ; ACN 0000943819-02-000004
YEAR 2000 ; ACN 0001021408-01-507065
YEAR 1999 ; ACN 0000943819-00-000018
YEAR 1998 ; ACN 0001015402-99-001008
YEAR 1997 ; ACN 0000943819-98-000003
YEAR 1996 ; ACN 0000943819-97-000010
YEAR 1995 ; ACN 0000943819-96-000007
Name: Resolute Energy Corporation ; Ticker: REN ; CIK: 1469510
YEAR 2013 ; ACN 0001193125-14-090249
YEAR 2012 ; ACN 0001193125-13-095959
YEAR 2011 ; ACN 0001193125-12-110830
YEAR 2010 ; ACN 0000950123-11-025335
YEAR 2009 ; ACN 0000950123-10-030122
Name: Resource Capital Corporation ; Ticker: RSO ; CIK: 1332551
YEAR 2013 ; ACN 0001332551-14-000009
YEAR 2012 ; ACN 0001332551-13-000016
YEAR 2011 ; ACN 0001294154-12-000054
YEAR 2010 ; ACN 0001376074-11-000062
YEAR 2009 ; ACN 0000083402-10-000007
YEAR 2008 ; ACN 0001332551-09-000008
YEAR 2007 ; ACN 0000083402-08-000009
YEAR 2006 ; ACN 0000083402-07-000035
YEAR 2005 ; ACN 0000083402-06-000023
Name: Revlon, Inc. ; Ticker: REV ; CIK: 887921
YEAR 2013 ; ACN 0000887921-14-000003
YEAR 2012 ; ACN 0001193125-13-055685
YEAR 2011 ; ACN 0001193125-12-065310
YEAR 2010 ; ACN 0000950123-11-014964
YEAR 2009 ; ACN 0000950123-10-017173
YEAR 2008 ; ACN 0000950123-09-003443
YEAR 2007 ; ACN 0000950136-08-001174
YEAR 2006 ; ACN 0000950136-07-001601
YEAR 2005 ; ACN 0000950136-06-001563
YEAR 2004 ; ACN 0000950136-05-001259
YEAR 2003 ; ACN 0000950136-04-000493
YEAR 2002 ; ACN 0000950136-03-000619
YEAR 2001 ; ACN 0000950136-02-000515
YEAR 2000 ; ACN 0000950136-01-000603
YEAR 1999 ; ACN 0000950136-00-000455
YEAR 1998 ; ACN 0000950136-99-000289
YEAR 1997 ; ACN 0000950136-98-000448
YEAR 1996 ; ACN 0000950136-97-000148
Name: Rex American Resources Corporation ; Ticker: REX ; CIK: 744187
YEAR 2013 ; ACN 0000930413-14-001685
YEAR 2012 ; ACN 0000930413-13-002135
YEAR 2011 ; ACN 0000930413-12-002109
YEAR 2010 ; ACN 0000930413-11-002755
YEAR 2009 ; ACN 0000930413-10-001955
YEAR 2008 ; ACN 0000930413-09-002072
YEAR 2007 ; ACN 0000930413-08-002363
YEAR 2006 ; ACN 0000930413-07-003503
YEAR 2005 ; ACN 0000950117-06-001735
YEAR 2004 ; ACN 0000950117-05-001412
YEAR 2003 ; ACN 0000950117-04-001391
YEAR 2002 ; ACN 0000950117-03-001661
YEAR 2001 ; ACN 0000950117-02-000900
YEAR 1995 ; ACN 0000744187-96-000001
Name: Reynolds American, Inc. ; Ticker: RAI ; CIK: 1275283
YEAR 2013 ; ACN 0001193125-14-044598
YEAR 2012 ; ACN 0001193125-13-050521
YEAR 2011 ; ACN 0001193125-12-062917
YEAR 2010 ; ACN 0000950123-11-016932
YEAR 2009 ; ACN 0000950123-10-014419
YEAR 2008 ; ACN 0000950144-09-001505
YEAR 2007 ; ACN 0000950144-08-001414
YEAR 2006 ; ACN 0000950144-07-001653
YEAR 2005 ; ACN 0000950144-06-001530
YEAR 2004 ; ACN 0000950144-05-002273
Name: Rhino Resource Partners LP ; Ticker: RNO ; CIK: 1490630
YEAR 2013 ; ACN 0001047469-14-002427
YEAR 2012 ; ACN 0001047469-13-002440
YEAR 2011 ; ACN 0001047469-12-002744
YEAR 2010 ; ACN 0001047469-11-002347
Name: Ritchie Bros Auctioneers Inc. ; Ticker: RBA ; CIK: 1046102
Name: Rite Aid Corporation ; Ticker: RAD ; CIK: 84129
YEAR 2013 ; ACN 0001047469-14-004077
YEAR 2012 ; ACN 0001047469-13-004721
YEAR 2011 ; ACN 0001047469-12-004644
YEAR 2010 ; ACN 0001047469-11-004075
YEAR 2009 ; ACN 0001047469-10-004332
YEAR 2008 ; ACN 0001047469-09-004278
YEAR 2007 ; ACN 0001047469-08-005477
YEAR 2006 ; ACN 0001104659-07-032827
YEAR 2005 ; ACN 0001104659-06-029024
YEAR 2004 ; ACN 0000950136-05-002416
YEAR 2003 ; ACN 0000950136-04-001277
YEAR 2002 ; ACN 0000950136-03-001064
YEAR 2001 ; ACN 0001125282-02-001498
YEAR 2000 ; ACN 0001125282-01-500559
YEAR 1999 ; ACN 0000928385-00-001875
YEAR 1997 ; ACN 0000893220-98-001013
YEAR 1993 ; ACN 0000893220-94-000273
Name: RLI Corp ; Ticker: RLI ; CIK: 84246
YEAR 2013 ; ACN 0001104659-14-014137
YEAR 2012 ; ACN 0001104659-13-014851
YEAR 2011 ; ACN 0001104659-12-013871
YEAR 2010 ; ACN 0001104659-11-010249
YEAR 2009 ; ACN 0001104659-10-009197
YEAR 2008 ; ACN 0001104659-09-012028
YEAR 2007 ; ACN 0001104659-08-012582
YEAR 2006 ; ACN 0001104659-07-014999
YEAR 2005 ; ACN 0001104659-06-011843
YEAR 2004 ; ACN 0001104659-05-007751
YEAR 2003 ; ACN 0001104659-04-005908
YEAR 2002 ; ACN 0001104659-03-004106
YEAR 2001 ; ACN 0001104659-02-000833
YEAR 2000 ; ACN 0000912057-01-008202
YEAR 1999 ; ACN 0000912057-00-014284
YEAR 1998 ; ACN 0001047469-99-011722
YEAR 1997 ; ACN 0001047469-98-011755
YEAR 1996 ; ACN 0000912057-97-009996
YEAR 1995 ; ACN 0000912057-96-005193
Name: Roadrunner Transportation Systems, Inc. ; Ticker: RRTS ; CIK: 1440024
YEAR 2013 ; ACN 0001440024-14-000009
YEAR 2012 ; ACN 0001440024-13-000008
YEAR 2011 ; ACN 0001193125-12-117386
YEAR 2010 ; ACN 0000950123-11-030972
Name: Robbins & Myers, Inc. ; Ticker: RBN ; CIK: 84290
YEAR 2011 ; ACN 0001193125-12-431714
YEAR 2010 ; ACN 0001193125-11-284206
YEAR 2009 ; ACN 0000950123-10-096138
YEAR 2008 ; ACN 0000950123-09-053182
YEAR 2007 ; ACN 0000950152-08-008278
YEAR 2006 ; ACN 0000950152-07-008946
YEAR 2005 ; ACN 0000950152-06-009352
YEAR 2004 ; ACN 0000950152-05-009608
YEAR 2003 ; ACN 0000950152-04-007902
YEAR 2002 ; ACN 0000950152-03-009844
YEAR 2001 ; ACN 0000950152-02-008729
YEAR 2000 ; ACN 0000950152-01-505986
YEAR 1998 ; ACN 0000950152-99-009334
YEAR 1997 ; ACN 0000950152-98-009248
YEAR 1996 ; ACN 0000950152-97-008246
Name: Robert Half International Inc. ; Ticker: RHI ; CIK: 315213
YEAR 2013 ; ACN 0001193125-14-054441
YEAR 2012 ; ACN 0001193125-13-062356
YEAR 2011 ; ACN 0001193125-12-067457
YEAR 2010 ; ACN 0001193125-11-038990
YEAR 2009 ; ACN 0001193125-10-034421
YEAR 2008 ; ACN 0001193125-09-033115
YEAR 2007 ; ACN 0001193125-08-034558
YEAR 2006 ; ACN 0001193125-07-038451
YEAR 2005 ; ACN 0001193125-06-046180
YEAR 2004 ; ACN 0001193125-05-035210
YEAR 2003 ; ACN 0001047469-04-006986
YEAR 2002 ; ACN 0001047469-03-010372
YEAR 1995 ; ACN 0000912057-96-005084
YEAR 1993 ; ACN 0000912057-94-001011
Name: Rock Tenn Co. ; Ticker: RKT ; CIK: 230498
YEAR 2012 ; ACN 0000230498-13-000128
YEAR 2011 ; ACN 0000230498-12-000092
YEAR 2010 ; ACN 0000230498-11-000097
YEAR 2009 ; ACN 0001193125-10-265399
YEAR 2008 ; ACN 0001193125-09-236896
YEAR 2007 ; ACN 0001193125-08-244646
YEAR 2006 ; ACN 0000950144-07-010752
YEAR 2005 ; ACN 0000950144-06-011132
YEAR 2004 ; ACN 0000950144-05-012856
YEAR 2003 ; ACN 0000950144-04-012064
YEAR 2002 ; ACN 0000950144-03-013855
YEAR 2001 ; ACN 0000950144-02-012827
YEAR 2000 ; ACN 0000950144-01-510179
YEAR 1999 ; ACN 0000950144-00-015122
YEAR 1998 ; ACN 0000950144-99-014253
YEAR 1997 ; ACN 0000950144-98-014053
YEAR 1996 ; ACN 0000950144-97-013535
YEAR 1995 ; ACN 0000950144-96-009318
Name: Rockwell Automation, Inc. ; Ticker: ROK ; CIK: 1024478
YEAR 2012 ; ACN 0001024478-13-000035
YEAR 2011 ; ACN 0001024478-12-000024
YEAR 2010 ; ACN 0000950123-11-098301
YEAR 2009 ; ACN 0000950123-10-106922
YEAR 2008 ; ACN 0000950123-09-063897
YEAR 2007 ; ACN 0001193125-08-241034
YEAR 2006 ; ACN 0001193125-07-250273
YEAR 2005 ; ACN 0000950123-06-013812
YEAR 2004 ; ACN 0000950123-05-013478
YEAR 2003 ; ACN 0000950123-04-013937
YEAR 2002 ; ACN 0000950123-03-013398
YEAR 2001 ; ACN 0000950123-02-011324
YEAR 1995 ; ACN 0000950128-96-000664
Name: Rockwell Collins, Inc. ; Ticker: COL ; CIK: 1137411
YEAR 2012 ; ACN 0001137411-13-000174
YEAR 2011 ; ACN 0001137411-12-000120
YEAR 2010 ; ACN 0001206774-11-002553
YEAR 2009 ; ACN 0001047469-10-010012
YEAR 2008 ; ACN 0001144204-09-061465
YEAR 2007 ; ACN 0001047469-08-012565
YEAR 2006 ; ACN 0000950137-07-017412
YEAR 2005 ; ACN 0001193125-06-232904
YEAR 2004 ; ACN 0001193125-05-230287
YEAR 2003 ; ACN 0001193125-04-209373
YEAR 2002 ; ACN 0001193125-03-080343
YEAR 2001 ; ACN 0001047469-02-007649
Name: Rockwood Holdings, Inc. ; Ticker: ROC ; CIK: 1315695
YEAR 2013 ; ACN 0001104659-14-015961
YEAR 2012 ; ACN 0001104659-13-013682
YEAR 2011 ; ACN 0001104659-12-011904
YEAR 2010 ; ACN 0001104659-11-010953
YEAR 2009 ; ACN 0001104659-10-010306
YEAR 2008 ; ACN 0001104659-09-013421
YEAR 2007 ; ACN 0001104659-08-014150
YEAR 2006 ; ACN 0001104659-07-019908
YEAR 2005 ; ACN 0001104659-06-021127
Name: Rogers Communications Inc. ; Ticker: RCI ; CIK: 733099
Name: Rogers Corporation ; Ticker: ROG ; CIK: 84748
YEAR 2013 ; ACN 0000084748-14-000003
YEAR 2012 ; ACN 0000084748-13-000004
YEAR 2011 ; ACN 0001157523-12-000876
YEAR 2010 ; ACN 0001157523-11-000998
YEAR 2009 ; ACN 0001157523-10-001072
YEAR 2008 ; ACN 0001157523-09-001682
YEAR 2007 ; ACN 0001157523-08-001787
YEAR 2006 ; ACN 0001157523-07-002100
YEAR 2005 ; ACN 0001157523-06-003198
YEAR 2004 ; ACN 0001157523-05-002672
YEAR 2003 ; ACN 0001157523-04-002303
YEAR 2002 ; ACN 0000084748-03-000005
YEAR 2001 ; ACN 0000084748-02-000011
YEAR 2000 ; ACN 0000084748-01-500003
YEAR 1999 ; ACN 0000084748-00-000004
YEAR 1998 ; ACN 0000084748-99-000003
YEAR 1997 ; ACN 0000084748-98-000010
YEAR 1996 ; ACN 0000084748-97-000010
YEAR 1995 ; ACN 0000084748-96-000006
YEAR 1994 ; ACN 0000084748-95-000008
YEAR 1993 ; ACN 0000084748-94-000012
Name: Rollins Inc. ; Ticker: ROL ; CIK: 84839
YEAR 2013 ; ACN 0001552781-14-000153
YEAR 2012 ; ACN 0001047469-13-001764
YEAR 2011 ; ACN 0001047469-12-001690
YEAR 2010 ; ACN 0001047469-11-001349
YEAR 2009 ; ACN 0001047469-10-001320
YEAR 2008 ; ACN 0001047469-09-002119
YEAR 2007 ; ACN 0001047469-08-002054
YEAR 2006 ; ACN 0001047469-07-001460
YEAR 2005 ; ACN 0000912057-06-000285
YEAR 2004 ; ACN 0000084839-05-000028
YEAR 2003 ; ACN 0000084839-04-000012
YEAR 2002 ; ACN 0000084839-03-000015
YEAR 1999 ; ACN 0000084839-00-000005
YEAR 1997 ; ACN 0001047469-98-011462
YEAR 1994 ; ACN 0000912057-95-001795
YEAR 1993 ; ACN 0000950168-94-000091
Name: Roper Industries Inc. ; Ticker: ROP ; CIK: 882835
YEAR 2013 ; ACN 0000882835-14-000011
YEAR 2012 ; ACN 0000882835-13-000008
YEAR 2011 ; ACN 0000882835-12-000013
YEAR 2010 ; ACN 0000882835-11-000004
YEAR 2009 ; ACN 0000882835-10-000009
YEAR 2008 ; ACN 0000882835-09-000004
YEAR 2007 ; ACN 0000882835-08-000008
YEAR 2006 ; ACN 0000882835-07-000005
YEAR 2005 ; ACN 0000882835-06-000009
YEAR 2004 ; ACN 0000882835-05-000004
YEAR 2003 ; ACN 0000882835-04-000006
YEAR 2002 ; ACN 0001169232-03-000270
YEAR 2001 ; ACN 0000931763-02-000111
YEAR 2000 ; ACN 0000891554-01-500359
YEAR 1999 ; ACN 0000931763-00-000160
YEAR 1998 ; ACN 0000931763-99-000134
YEAR 1997 ; ACN 0000931763-98-000080
YEAR 1996 ; ACN 0000931763-97-000022
Name: Rosetta Stone Inc. ; Ticker: RST ; CIK: 1351285
YEAR 2013 ; ACN 0001351285-14-000005
YEAR 2012 ; ACN 0001047469-13-002346
YEAR 2011 ; ACN 0001047469-12-002634
YEAR 2010 ; ACN 0001047469-11-002112
YEAR 2009 ; ACN 0001047469-10-001958
Name: Rowan Companies Inc. ; Ticker: RDC ; CIK: 85408
YEAR 2013 ; ACN 0000085408-14-000003
YEAR 2012 ; ACN 0000085408-13-000004
YEAR 2011 ; ACN 0000085408-12-000003
YEAR 2010 ; ACN 0000085408-11-000004
YEAR 2009 ; ACN 0000085408-10-000006
YEAR 2008 ; ACN 0000950129-09-000706
YEAR 2007 ; ACN 0000950129-08-001384
YEAR 2006 ; ACN 0000950129-07-001047
YEAR 2005 ; ACN 0000950129-06-002704
YEAR 2004 ; ACN 0000950129-05-002524
YEAR 2003 ; ACN 0000950129-04-001250
YEAR 2002 ; ACN 0000950129-03-001606
YEAR 1996 ; ACN 0000950129-97-001352
YEAR 1995 ; ACN 0000950129-96-000518
YEAR 1994 ; ACN 0000950129-95-000275
YEAR 1993 ; ACN 0000950129-94-000253
Name: Royal Bank of Canada ; Ticker: RY ; CIK: 1000275
Name: Royal Caribbean Cruises Ltd. ; Ticker: RCL ; CIK: 884887
YEAR 2013 ; ACN 0000884887-14-000023
YEAR 2012 ; ACN 0001047469-13-001567
YEAR 2011 ; ACN 0001193125-12-087322
YEAR 2010 ; ACN 0001193125-11-045435
YEAR 2009 ; ACN 0001193125-10-037643
YEAR 2008 ; ACN 0001193125-09-035629
YEAR 2007 ; ACN 0000884887-08-000067
YEAR 2006 ; ACN 0000884887-07-000043
YEAR 2005 ; ACN 0000884887-06-000003
YEAR 2004 ; ACN 0000884887-05-000004
Name: RPC Inc. ; Ticker: RES ; CIK: 742278
YEAR 2013 ; ACN 0001188112-14-000518
YEAR 2012 ; ACN 0001188112-13-000533
YEAR 2011 ; ACN 0001188112-12-000533
YEAR 2010 ; ACN 0001188112-11-000495
YEAR 2009 ; ACN 0001188112-10-000460
YEAR 2008 ; ACN 0001188112-09-000487
YEAR 2007 ; ACN 0001188112-08-000719
YEAR 2006 ; ACN 0001188112-07-000585
YEAR 2005 ; ACN 0001188112-06-000661
YEAR 2004 ; ACN 0001167966-05-000383
YEAR 2003 ; ACN 0001188112-04-000303
YEAR 2002 ; ACN 0001047469-03-009676
Name: RPM International Inc. ; Ticker: RPM ; CIK: 110621
YEAR 2012 ; ACN 0001193125-13-300693
YEAR 2011 ; ACN 0001193125-12-316906
YEAR 2010 ; ACN 0001193125-11-198745
YEAR 2009 ; ACN 0000950123-10-069889
YEAR 2008 ; ACN 0000950123-09-026127
YEAR 2007 ; ACN 0000950152-08-005780
YEAR 2006 ; ACN 0000950152-07-006193
YEAR 2005 ; ACN 0000950152-06-006828
YEAR 2004 ; ACN 0000950152-05-007057
YEAR 2003 ; ACN 0000950152-04-006325
YEAR 2002 ; ACN 0000950152-03-008012
YEAR 2001 ; ACN 0000950152-06-007634
YEAR 2000 ; ACN 0000950152-01-504169
YEAR 1999 ; ACN 0000950152-00-006308
YEAR 1998 ; ACN 0000950152-99-007173
YEAR 1997 ; ACN 0000950152-98-007084
YEAR 1996 ; ACN 0000950152-97-006314
YEAR 1995 ; ACN 0000950152-96-004398
YEAR 1994 ; ACN 0000950152-95-001893
YEAR 1993 ; ACN 0000950152-94-000879
Name: RTI International Metals Inc. ; Ticker: RTI ; CIK: 1068717
YEAR 2013 ; ACN 0001193125-14-104340
YEAR 2012 ; ACN 0001193125-13-071537
YEAR 2011 ; ACN 0001193125-12-085735
YEAR 2010 ; ACN 0000950123-11-020593
YEAR 2009 ; ACN 0000950123-10-015266
YEAR 2008 ; ACN 0000950152-09-001563
YEAR 2007 ; ACN 0000950152-08-001520
YEAR 2006 ; ACN 0000950152-07-001633
YEAR 2005 ; ACN 0000950152-06-002192
YEAR 2004 ; ACN 0000950152-05-003152
YEAR 2003 ; ACN 0000950128-04-000227
YEAR 2002 ; ACN 0000950128-03-000332
YEAR 2000 ; ACN 0000950128-01-000497
YEAR 1999 ; ACN 0000950128-00-000598
Name: Ruby Tuesday, Inc. ; Ticker: RT ; CIK: 68270
YEAR 2012 ; ACN 0000068270-13-000036
YEAR 2011 ; ACN 0000068270-12-000037
YEAR 2010 ; ACN 0000068270-11-000026
YEAR 2009 ; ACN 0000068270-10-000024
YEAR 2008 ; ACN 0000068270-09-000038
YEAR 2007 ; ACN 0000068270-08-000030
YEAR 2006 ; ACN 0000068270-07-000069
YEAR 2005 ; ACN 0000068270-06-000076
YEAR 2004 ; ACN 0000068270-05-000096
YEAR 2003 ; ACN 0000068270-04-000207
YEAR 2002 ; ACN 0000068270-03-000033
YEAR 2001 ; ACN 0000068270-02-000013
YEAR 2000 ; ACN 0000068270-01-500011
YEAR 1999 ; ACN 0000068270-00-000011
YEAR 1998 ; ACN 0000068270-99-000017
YEAR 1997 ; ACN 0000068270-98-000021
YEAR 1995 ; ACN 0000068270-96-000042
YEAR 1994 ; ACN 0000068270-95-000015
YEAR 1993 ; ACN 0000068270-94-000023
Name: Ryder System, Inc. ; Ticker: R ; CIK: 85961
YEAR 2013 ; ACN 0000085961-14-000006
YEAR 2012 ; ACN 0000085961-13-000007
YEAR 2011 ; ACN 0001193125-12-065540
YEAR 2010 ; ACN 0000950123-11-013941
YEAR 2009 ; ACN 0000950123-10-012013
YEAR 2008 ; ACN 0000950144-09-001161
YEAR 2007 ; ACN 0000950144-08-000905
YEAR 2006 ; ACN 0000950144-07-001288
YEAR 2005 ; ACN 0000950144-06-001313
YEAR 2004 ; ACN 0000950144-05-001833
YEAR 2003 ; ACN 0000950144-04-001726
YEAR 2002 ; ACN 0000950144-03-002557
YEAR 2001 ; ACN 0001021408-02-004103
YEAR 2000 ; ACN 0000950170-01-000394
YEAR 1999 ; ACN 0000950170-00-000371
YEAR 1998 ; ACN 0000950170-99-000421
YEAR 1996 ; ACN 0000950170-97-000308
YEAR 1993 ; ACN 0000950144-94-000752
Name: Ryland Group Inc. ; Ticker: RYL ; CIK: 85974
YEAR 2013 ; ACN 0001047469-14-001455
YEAR 2012 ; ACN 0001047469-13-001802
YEAR 2011 ; ACN 0001047469-12-001870
YEAR 2010 ; ACN 0001047469-11-001406
YEAR 2009 ; ACN 0001047469-10-001527
YEAR 2008 ; ACN 0001047469-09-001789
YEAR 2007 ; ACN 0001047469-08-001898
YEAR 2006 ; ACN 0001104659-07-015050
YEAR 2005 ; ACN 0001047469-06-002462
YEAR 2004 ; ACN 0000950129-05-001823
YEAR 2003 ; ACN 0000950150-04-000324
YEAR 2002 ; ACN 0000936392-03-000304
YEAR 2001 ; ACN 0000950150-02-000227
YEAR 2000 ; ACN 0000950150-01-000087
YEAR 1999 ; ACN 0000085974-00-000013
YEAR 1998 ; ACN 0000085974-99-000006
YEAR 1997 ; ACN 0000085974-98-000006
YEAR 1994 ; ACN 0000085974-95-000007
YEAR 1993 ; ACN 0000912057-94-001062
Name: Sabine Royalty Trust ; Ticker: SBR ; CIK: 710752
YEAR 2013 ; ACN 0001193125-14-080308
YEAR 2012 ; ACN 0001193125-13-086774
YEAR 2011 ; ACN 0001193125-12-094473
YEAR 2010 ; ACN 0000950123-11-020729
YEAR 2009 ; ACN 0000950123-10-019330
YEAR 2008 ; ACN 0000950134-09-004200
YEAR 2007 ; ACN 0000950134-08-004714
YEAR 2006 ; ACN 0000950134-07-005470
YEAR 2005 ; ACN 0000950134-06-005135
YEAR 2004 ; ACN 0000950134-05-005180
YEAR 2003 ; ACN 0000950134-04-003216
YEAR 2002 ; ACN 0000950134-03-004702
YEAR 1995 ; ACN 0000930661-96-000232
Name: Safe Bulkers Inc. ; Ticker: SB ; CIK: 1434754
Name: Safeguard Scientifics, Inc. ; Ticker: SFE ; CIK: 86115
YEAR 2013 ; ACN 0000086115-14-000020
YEAR 2012 ; ACN 0001193125-13-099108
YEAR 2011 ; ACN 0001193125-12-094470
YEAR 2010 ; ACN 0000950123-11-022020
YEAR 2009 ; ACN 0000950123-10-025229
YEAR 2008 ; ACN 0001362310-09-004055
YEAR 2007 ; ACN 0000893220-08-000967
YEAR 2006 ; ACN 0000893220-07-000947
YEAR 2005 ; ACN 0000893220-06-000521
YEAR 2004 ; ACN 0000893220-05-000558
YEAR 2003 ; ACN 0000893220-04-000463
YEAR 2002 ; ACN 0000893220-03-000364
YEAR 2001 ; ACN 0000893220-02-000408
YEAR 2000 ; ACN 0000930661-01-000908
YEAR 1999 ; ACN 0000893220-00-000305
YEAR 1998 ; ACN 0001047469-99-012765
YEAR 1997 ; ACN 0001047469-98-013100
YEAR 1996 ; ACN 0000912057-97-011169
YEAR 1995 ; ACN 0000912057-96-005797
YEAR 1994 ; ACN 0000928816-95-000026
Name: Safeway Inc. ; Ticker: SWY ; CIK: 86144
YEAR 2013 ; ACN 0000086144-14-000009
YEAR 2012 ; ACN 0000086144-13-000009
YEAR 2011 ; ACN 0000086144-12-000006
YEAR 2010 ; ACN 0001193125-11-049301
YEAR 2009 ; ACN 0001193125-10-045994
YEAR 2008 ; ACN 0001193125-09-043434
YEAR 2007 ; ACN 0001193125-08-038856
